sku,store,saledate,stype,total_quantity,total_amount,total_profit
9633,704,"2004-12-04 00:00:00",P,1,21.000,7.50
9633,709,"2004-08-06 00:00:00",P,1,21.000,7.50
9633,709,"2004-09-18 00:00:00",P,1,21.000,7.50
9633,709,"2005-07-15 00:00:00",P,1,22.500,9.00
9633,807,"2004-09-18 00:00:00",P,1,21.000,7.50
9633,809,"2005-02-08 00:00:00",P,1,21.000,7.50
9633,902,"2005-02-01 00:00:00",P,1,21.000,7.50
9633,903,"2005-03-08 00:00:00",P,1,21.000,7.50
9633,1103,"2004-12-05 00:00:00",P,1,21.000,7.50
9633,1107,"2004-08-20 00:00:00",P,1,21.000,7.50
9633,1109,"2005-01-13 00:00:00",P,1,21.000,7.50
9633,1207,"2004-11-26 00:00:00",P,1,21.000,7.50
9633,1304,"2005-04-14 00:00:00",P,1,21.000,7.50
9633,1304,"2005-05-16 00:00:00",P,1,21.000,7.50
9633,1307,"2004-10-12 00:00:00",P,1,21.000,7.50
9633,1403,"2005-03-02 00:00:00",P,1,21.000,7.50
9633,1403,"2005-07-28 00:00:00",P,1,22.500,9.00
9633,1403,"2005-08-26 00:00:00",P,1,22.500,9.00
9633,1407,"2005-04-07 00:00:00",P,1,21.000,7.50
9633,1607,"2004-10-20 00:00:00",P,1,21.000,7.50
9633,1607,"2004-12-02 00:00:00",P,1,21.000,7.50
9633,1607,"2005-04-08 00:00:00",P,1,21.000,7.50
9633,1703,"2005-06-30 00:00:00",P,1,21.000,7.50
9633,1709,"2004-10-04 00:00:00",P,1,21.000,7.50
9633,1904,"2005-03-15 00:00:00",P,1,21.000,7.50
9633,2004,"2005-08-06 00:00:00",P,1,22.500,9.00
9633,2009,"2004-12-23 00:00:00",P,1,21.000,7.50
9633,2103,"2005-07-10 00:00:00",P,1,22.500,9.00
9633,2104,"2004-12-02 00:00:00",P,1,21.000,7.50
9633,2109,"2004-12-26 00:00:00",P,1,21.000,7.50
9633,2202,"2005-08-19 00:00:00",P,1,22.500,9.00
9633,2203,"2004-11-08 00:00:00",P,1,21.000,7.50
9633,2204,"2004-08-11 00:00:00",P,1,21.000,7.50
9633,2207,"2004-11-06 00:00:00",P,1,21.000,7.50
9633,2307,"2004-12-21 00:00:00",P,1,21.000,7.50
9633,2404,"2004-12-13 00:00:00",P,1,21.000,7.50
9633,2409,"2005-04-08 00:00:00",P,1,21.000,7.50
9633,2604,"2005-01-01 00:00:00",P,1,21.000,7.50
9633,2607,"2005-04-08 00:00:00",P,1,21.000,7.50
9633,2704,"2005-03-21 00:00:00",P,1,21.000,7.50
9633,2707,"2005-03-21 00:00:00",P,1,21.000,7.50
9633,2707,"2005-05-06 00:00:00",P,1,21.000,7.50
9633,3003,"2005-08-02 00:00:00",P,1,22.500,9.00
9633,3004,"2004-10-22 00:00:00",P,1,21.000,7.50
9633,3004,"2004-11-25 00:00:00",P,1,21.000,7.50
9633,3007,"2005-07-17 00:00:00",P,1,22.500,9.00
9633,3103,"2004-11-03 00:00:00",P,1,21.000,7.50
9633,3109,"2005-05-11 00:00:00",P,1,21.000,7.50
9633,3204,"2004-10-17 00:00:00",P,1,21.000,7.50
9633,3204,"2005-04-18 00:00:00",P,1,21.000,7.50
9633,3204,"2005-05-31 00:00:00",P,1,21.000,7.50
9633,3209,"2004-10-20 00:00:00",P,1,21.000,7.50
9633,3302,"2004-08-01 00:00:00",P,1,21.000,7.50
9633,3304,"2005-04-09 00:00:00",P,1,21.000,7.50
9633,3402,"2005-01-15 00:00:00",P,1,21.000,7.50
9633,3403,"2005-02-23 00:00:00",P,1,21.000,7.50
9633,3604,"2004-10-11 00:00:00",P,1,21.000,7.50
9633,3604,"2005-01-19 00:00:00",P,1,21.000,7.50
9633,3604,"2005-02-22 00:00:00",P,1,21.000,7.50
9633,3807,"2004-11-05 00:00:00",P,1,21.000,7.50
9633,3807,"2005-04-25 00:00:00",P,1,21.000,7.50
9633,4003,"2004-08-05 00:00:00",P,1,21.000,7.50
9633,4007,"2005-06-12 00:00:00",P,1,21.000,7.50
9633,4204,"2005-04-04 00:00:00",P,1,21.000,7.50
9633,4207,"2004-09-25 00:00:00",P,1,21.000,7.50
9633,4207,"2004-10-29 00:00:00",P,1,21.000,7.50
9633,4207,"2005-04-20 00:00:00",P,1,21.000,7.50
9633,4207,"2005-05-04 00:00:00",P,1,21.000,7.50
9633,4209,"2005-08-06 00:00:00",P,1,22.500,9.00
9633,4302,"2005-06-23 00:00:00",P,1,21.000,7.50
9633,4303,"2005-03-11 00:00:00",P,1,21.000,7.50
9633,4307,"2005-04-17 00:00:00",P,1,21.000,7.50
9633,4402,"2004-12-31 00:00:00",P,1,21.000,7.50
9633,4404,"2005-08-12 00:00:00",P,1,22.500,9.00
9633,4603,"2005-05-29 00:00:00",P,1,21.000,7.50
9633,4707,"2005-03-21 00:00:00",P,1,21.000,7.50
9633,4804,"2005-08-05 00:00:00",P,1,22.500,9.00
9633,4807,"2005-04-04 00:00:00",P,1,21.000,7.50
9633,4907,"2004-12-27 00:00:00",P,1,21.000,7.50
9633,4907,"2005-01-07 00:00:00",P,1,21.000,7.50
9633,4907,"2005-08-25 00:00:00",P,1,22.500,9.00
9633,5103,"2004-09-07 00:00:00",P,1,21.000,7.50
9633,5103,"2004-09-23 00:00:00",P,1,21.000,7.50
9633,5103,"2004-12-21 00:00:00",P,1,21.000,7.50
9633,5204,"2004-11-29 00:00:00",P,1,21.000,7.50
9633,5304,"2005-03-14 00:00:00",P,1,21.000,7.50
9633,5604,"2004-10-14 00:00:00",P,1,21.000,7.50
9633,6002,"2004-11-13 00:00:00",P,1,21.000,7.50
9633,6004,"2004-08-28 00:00:00",P,1,21.000,7.50
9633,6104,"2005-05-22 00:00:00",P,1,21.000,7.50
9633,6302,"2004-10-23 00:00:00",P,1,21.000,7.50
9633,6304,"2005-06-28 00:00:00",P,1,21.000,7.50
9633,6402,"2005-06-15 00:00:00",P,1,21.000,7.50
9633,6403,"2004-12-21 00:00:00",P,1,21.000,7.50
9633,6403,"2005-04-04 00:00:00",P,1,21.000,7.50
9633,6404,"2004-12-23 00:00:00",P,1,21.000,7.50
9633,6604,"2005-07-01 00:00:00",P,1,21.000,7.50
9633,6604,"2005-08-04 00:00:00",P,1,22.500,9.00
9633,6704,"2005-04-25 00:00:00",P,1,21.000,7.50
9633,7102,"2004-11-18 00:00:00",P,1,21.000,7.50
9633,7102,"2005-04-16 00:00:00",P,1,21.000,7.50
9633,7104,"2004-12-30 00:00:00",P,1,21.000,7.50
9633,7104,"2005-01-29 00:00:00",P,1,21.000,7.50
9633,7302,"2004-12-21 00:00:00",P,1,21.000,7.50
9633,7307,"2005-08-12 00:00:00",P,1,22.500,9.00
9633,7407,"2004-10-15 00:00:00",P,1,21.000,7.50
9633,7502,"2004-08-28 00:00:00",P,1,21.000,7.50
9633,7602,"2005-04-26 00:00:00",P,1,21.000,7.50
9633,7603,"2004-08-03 00:00:00",P,1,21.000,7.50
9633,7704,"2004-09-03 00:00:00",P,1,21.000,7.50
9633,7902,"2005-07-19 00:00:00",P,1,22.500,9.00
9633,7907,"2004-10-17 00:00:00",P,1,21.000,7.50
9633,8002,"2004-12-28 00:00:00",P,1,21.000,7.50
9633,8004,"2005-08-02 00:00:00",P,1,22.500,9.00
9633,8007,"2004-09-21 00:00:00",P,1,21.000,7.50
9633,8102,"2005-01-19 00:00:00",P,1,21.000,7.50
9633,8202,"2004-10-14 00:00:00",P,1,21.000,7.50
9633,8204,"2005-04-16 00:00:00",P,1,21.000,7.50
9633,8404,"2005-04-08 00:00:00",P,1,21.000,7.50
9633,8409,"2005-06-05 00:00:00",P,1,21.000,7.50
9633,8609,"2004-12-29 00:00:00",P,1,21.000,7.50
9633,8803,"2005-03-29 00:00:00",P,1,21.000,7.50
9633,9202,"2005-05-20 00:00:00",P,1,21.000,7.50
9633,9204,"2005-04-15 00:00:00",P,1,21.000,7.50
9633,9204,"2005-08-23 00:00:00",P,1,22.500,9.00
9633,9302,"2005-01-19 00:00:00",P,1,21.000,7.50
9633,9302,"2005-05-06 00:00:00",P,1,21.000,7.50
9633,9402,"2005-03-25 00:00:00",P,1,21.000,7.50
9633,9409,"2004-11-06 00:00:00",P,1,21.000,7.50
9633,9503,"2005-05-06 00:00:00",P,1,21.000,7.50
9633,9804,"2004-09-17 00:00:00",P,1,21.000,7.50
9633,9804,"2004-10-31 00:00:00",P,1,21.000,7.50
9633,9804,"2005-07-01 00:00:00",P,1,21.000,7.50
9633,9806,"2004-11-30 00:00:00",P,1,21.000,7.50
9684,302,"2005-03-04 00:00:00",P,1,20.000,11.90
9684,1102,"2005-01-24 00:00:00",P,1,20.000,11.90
9684,2402,"2005-04-24 00:00:00",P,1,20.000,11.90
9684,2602,"2005-06-03 00:00:00",P,1,20.000,11.90
9684,4209,"2005-07-14 00:00:00",P,1,20.000,11.90
9684,6204,"2004-10-28 00:00:00",P,1,20.000,11.90
9684,6804,"2005-02-18 00:00:00",P,1,20.000,11.90
9684,8607,"2005-07-28 00:00:00",P,1,20.000,11.90
9684,9409,"2004-09-30 00:00:00",P,1,20.000,11.90
9708,3109,"2005-05-12 00:00:00",P,1,32.000,21.50
9711,8402,"2005-07-29 00:00:00",P,1,10.150,-1.35
9737,1602,"2005-06-06 00:00:00",P,1,9.990,6.49
9737,8202,"2005-07-17 00:00:00",P,1,9.990,6.49
9791,404,"2005-07-13 00:00:00",P,1,35.990,13.29
9818,802,"2005-05-25 00:00:00",P,1,20.000,11.00
9818,6503,"2005-07-14 00:00:00",P,1,20.000,11.00
9865,1602,"2005-03-01 00:00:00",P,1,1.500,-0.68
9865,1904,"2005-01-20 00:00:00",P,1,3.990,1.81
9865,4202,"2005-03-01 00:00:00",P,1,1.500,-0.68
9865,7707,"2004-12-28 00:00:00",P,1,3.990,1.81
9865,8109,"2005-02-10 00:00:00",P,1,3.000,0.82
9865,8603,"2005-02-12 00:00:00",P,1,3.000,0.82
9865,9503,"2005-01-14 00:00:00",P,1,3.990,1.81
9906,2804,"2005-08-25 00:00:00",P,1,14.000,9.25
9919,2504,"2005-07-22 00:00:00",P,1,34.000,20.40
9951,107,"2005-01-01 00:00:00",P,1,13.500,5.10
9951,303,"2004-09-16 00:00:00",P,1,13.500,5.10
9951,503,"2004-10-08 00:00:00",P,1,13.500,5.10
9951,802,"2004-08-10 00:00:00",P,1,13.500,5.10
9951,809,"2005-04-21 00:00:00",P,1,13.500,5.10
9951,1103,"2004-09-14 00:00:00",P,1,13.500,5.10
9951,1109,"2004-09-03 00:00:00",P,1,13.500,5.10
9951,1403,"2005-06-09 00:00:00",P,1,13.500,5.10
9951,2007,"2004-10-08 00:00:00",P,1,13.500,5.10
9951,2203,"2005-07-05 00:00:00",P,1,14.000,5.60
9951,2909,"2004-10-04 00:00:00",P,1,13.500,5.10
9951,3103,"2004-10-05 00:00:00",P,1,13.500,5.10
9951,3304,"2005-07-25 00:00:00",P,1,14.000,5.60
9951,3403,"2005-02-25 00:00:00",P,1,13.500,5.10
9951,3603,"2004-10-06 00:00:00",P,1,13.500,5.10
9951,3607,"2004-09-26 00:00:00",P,1,13.500,5.10
9951,3909,"2004-09-12 00:00:00",P,1,13.500,5.10
9951,4209,"2004-10-20 00:00:00",P,1,13.500,5.10
9951,4309,"2004-12-29 00:00:00",P,1,13.500,5.10
9951,4504,"2004-09-23 00:00:00",P,1,13.500,5.10
9951,4902,"2005-05-31 00:00:00",P,1,13.500,5.10
9951,5203,"2005-03-03 00:00:00",P,1,13.500,5.10
9951,5804,"2004-09-12 00:00:00",P,1,13.500,5.10
9951,5804,"2005-06-14 00:00:00",P,1,13.500,5.10
9951,6903,"2005-07-24 00:00:00",P,1,14.000,5.60
9951,7004,"2005-07-15 00:00:00",P,2,28.000,11.20
9951,7104,"2005-01-19 00:00:00",P,1,13.500,5.10
9951,7202,"2005-08-08 00:00:00",P,1,14.000,5.60
9951,7404,"2004-11-22 00:00:00",P,1,13.500,5.10
9951,7503,"2005-01-15 00:00:00",P,1,13.500,5.10
9951,7902,"2005-03-31 00:00:00",P,1,13.500,5.10
9951,7907,"2004-11-30 00:00:00",P,1,13.500,5.10
9951,8007,"2005-01-09 00:00:00",P,1,13.500,5.10
9951,8209,"2004-08-12 00:00:00",P,1,13.500,5.10
9951,8302,"2005-04-04 00:00:00",P,1,13.500,5.10
9951,8403,"2005-03-04 00:00:00",P,1,13.500,5.10
9951,8404,"2004-09-03 00:00:00",P,1,13.500,5.10
9951,8503,"2005-08-12 00:00:00",P,1,14.000,5.60
9951,8602,"2005-04-07 00:00:00",P,1,13.500,5.10
9951,8702,"2004-11-22 00:00:00",P,1,13.500,5.10
9951,8703,"2005-04-19 00:00:00",P,1,13.500,5.10
9951,9103,"2005-03-03 00:00:00",P,1,13.500,5.10
9951,9302,"2005-02-27 00:00:00",P,1,13.500,5.10
9951,9503,"2004-12-03 00:00:00",P,1,13.500,5.10
10268,1207,"2004-10-12 00:00:00",P,1,29.000,13.25
10268,7703,"2005-07-27 00:00:00",P,1,16.880,1.13
10387,5503,"2004-10-08 00:00:00",P,1,79.000,41.00
10387,7703,"2005-07-30 00:00:00",P,1,79.000,41.00
10387,8102,"2005-08-03 00:00:00",P,1,79.000,41.00
10387,8204,"2004-08-14 00:00:00",P,1,79.000,41.00
10387,8402,"2005-02-06 00:00:00",P,1,79.000,41.00
10450,303,"2005-08-11 00:00:00",P,1,3.000,1.00
10450,503,"2005-07-08 00:00:00",P,1,3.990,1.99
10450,1402,"2005-07-24 00:00:00",P,1,3.000,1.00
10450,1404,"2005-06-24 00:00:00",P,1,5.000,3.00
10450,2007,"2005-07-08 00:00:00",P,1,3.990,1.99
10450,2907,"2005-07-31 00:00:00",P,1,3.000,1.00
10450,3103,"2005-07-27 00:00:00",P,1,2.100,0.10
10450,3202,"2005-07-27 00:00:00",P,1,2.100,0.10
10450,3307,"2005-07-15 00:00:00",P,1,3.990,1.99
10450,6102,"2005-06-28 00:00:00",P,1,3.990,1.99
10450,7003,"2005-06-23 00:00:00",P,1,6.000,4.00
10450,7107,"2005-07-30 00:00:00",P,1,3.000,1.00
10450,7303,"2005-08-23 00:00:00",P,1,2.100,0.10
10450,7404,"2005-06-03 00:00:00",P,1,5.000,3.00
10450,7604,"2005-08-05 00:00:00",P,1,3.000,1.00
10450,9103,"2005-07-03 00:00:00",P,1,3.990,1.99
10450,9609,"2005-08-03 00:00:00",P,1,3.000,1.00
10510,6102,"2005-02-18 00:00:00",P,1,8.750,-5.25
10578,809,"2005-07-01 00:00:00",P,1,16.000,8.00
10578,5202,"2005-07-24 00:00:00",P,1,16.000,8.00
10600,1502,"2005-08-26 00:00:00",P,1,16.000,8.25
10629,8603,"2005-08-19 00:00:00",P,1,19.200,9.20
10661,107,"2005-08-26 00:00:00",P,1,11.200,1.60
10662,1407,"2005-07-29 00:00:00",P,1,18.000,12.75
10662,3507,"2005-07-15 00:00:00",P,1,18.000,12.75
10662,3607,"2005-08-11 00:00:00",P,1,12.000,6.75
10662,4507,"2005-08-26 00:00:00",P,1,12.000,6.75
10662,7007,"2005-08-05 00:00:00",P,1,18.000,12.75
10662,7107,"2005-08-04 00:00:00",P,1,18.000,12.75
10662,7307,"2005-08-10 00:00:00",P,1,18.000,12.75
10662,7507,"2005-08-26 00:00:00",P,1,12.000,6.75
10806,1404,"2004-10-29 00:00:00",P,1,20.000,12.55
10806,2602,"2005-07-10 00:00:00",P,1,20.000,12.55
10806,6002,"2004-08-18 00:00:00",P,1,20.000,12.55
10806,6304,"2004-08-06 00:00:00",P,1,20.000,12.55
10806,6703,"2005-07-15 00:00:00",P,1,20.000,12.55
10806,7104,"2005-01-10 00:00:00",P,1,20.000,12.55
10806,9302,"2004-08-19 00:00:00",P,1,20.000,12.55
10878,1002,"2004-11-26 00:00:00",P,1,18.500,7.40
10878,6403,"2004-12-01 00:00:00",P,1,18.500,7.40
10878,6503,"2004-12-23 00:00:00",P,1,18.500,7.40
10878,9304,"2004-10-03 00:00:00",P,1,18.500,7.40
10878,9304,"2005-06-16 00:00:00",P,1,18.500,7.40
10896,203,"2005-07-05 00:00:00",P,1,18.500,7.40
10896,204,"2005-02-16 00:00:00",P,1,18.500,7.40
10896,204,"2005-07-21 00:00:00",P,1,18.500,7.40
10896,302,"2004-10-01 00:00:00",P,1,18.500,7.40
10896,302,"2005-02-16 00:00:00",P,1,18.500,7.40
10896,304,"2005-03-05 00:00:00",P,1,18.500,7.40
10896,309,"2004-11-12 00:00:00",P,1,18.500,7.40
10896,603,"2004-10-28 00:00:00",P,1,18.500,7.40
10896,704,"2004-09-17 00:00:00",P,1,18.500,7.40
10896,709,"2005-05-06 00:00:00",P,1,18.500,7.40
10896,807,"2005-05-21 00:00:00",P,1,18.500,7.40
10896,1009,"2004-11-03 00:00:00",P,1,17.500,6.40
10896,1103,"2005-08-05 00:00:00",P,1,18.500,7.40
10896,1107,"2005-01-15 00:00:00",P,1,18.500,7.40
10896,1107,"2005-05-30 00:00:00",P,1,18.500,7.40
10896,1203,"2004-10-11 00:00:00",P,1,18.500,7.40
10896,1304,"2005-05-30 00:00:00",P,1,18.500,7.40
10896,1509,"2005-05-06 00:00:00",P,1,18.500,7.40
10896,1602,"2004-09-14 00:00:00",P,1,18.500,7.40
10896,1602,"2004-12-19 00:00:00",P,1,18.500,7.40
10896,1607,"2005-04-19 00:00:00",P,1,18.500,7.40
10896,1709,"2004-08-07 00:00:00",P,1,18.500,7.40
10896,1709,"2005-03-02 00:00:00",P,1,18.500,7.40
10896,1709,"2005-04-04 00:00:00",P,1,18.500,7.40
10896,1807,"2005-04-26 00:00:00",P,1,18.500,7.40
10896,2004,"2005-08-18 00:00:00",P,1,18.500,7.40
10896,2007,"2004-10-11 00:00:00",P,1,18.500,7.40
10896,2007,"2005-06-02 00:00:00",P,1,18.500,7.40
10896,2009,"2005-06-03 00:00:00",P,1,18.500,7.40
10896,2203,"2005-07-02 00:00:00",P,1,18.500,7.40
10896,2204,"2005-08-13 00:00:00",P,1,18.500,7.40
10896,2207,"2005-06-06 00:00:00",P,1,18.500,7.40
10896,2209,"2005-06-16 00:00:00",P,1,18.500,7.40
10896,2304,"2005-08-06 00:00:00",P,1,18.500,7.40
10896,2504,"2005-01-28 00:00:00",P,1,18.500,7.40
10896,2509,"2004-10-13 00:00:00",P,1,18.500,7.40
10896,2609,"2005-02-19 00:00:00",P,1,18.500,7.40
10896,2704,"2005-03-03 00:00:00",P,1,18.500,7.40
10896,2707,"2004-10-16 00:00:00",P,1,18.500,7.40
10896,2707,"2004-12-15 00:00:00",P,1,18.500,7.40
10896,2707,"2005-06-05 00:00:00",P,1,18.500,7.40
10896,2807,"2004-11-16 00:00:00",P,1,18.500,7.40
10896,2809,"2005-02-28 00:00:00",P,1,18.500,7.40
10896,2907,"2004-08-26 00:00:00",P,1,18.500,7.40
10896,2907,"2005-01-24 00:00:00",P,1,18.500,7.40
10896,3003,"2004-12-01 00:00:00",P,1,18.500,7.40
10896,3009,"2004-09-26 00:00:00",P,1,18.500,7.40
10896,3009,"2005-03-08 00:00:00",P,1,18.500,7.40
10896,3107,"2004-10-25 00:00:00",P,1,18.500,7.40
10896,3304,"2005-03-24 00:00:00",P,1,18.500,7.40
10896,3307,"2005-03-24 00:00:00",P,1,18.500,7.40
10896,3504,"2004-08-19 00:00:00",P,1,18.500,7.40
10896,3902,"2005-07-14 00:00:00",P,1,18.500,7.40
10896,4007,"2005-07-04 00:00:00",P,1,18.500,7.40
10896,4103,"2005-04-07 00:00:00",P,1,18.500,7.40
10896,4209,"2004-08-20 00:00:00",P,1,18.500,7.40
10896,4307,"2004-12-06 00:00:00",P,1,18.500,7.40
10896,4409,"2004-10-05 00:00:00",P,1,18.500,7.40
10896,4603,"2005-08-21 00:00:00",P,1,18.500,7.40
10896,4607,"2004-10-28 00:00:00",P,1,18.500,7.40
10896,4702,"2005-01-23 00:00:00",P,1,18.500,7.40
10896,4707,"2005-03-31 00:00:00",P,1,18.500,7.40
10896,4802,"2004-08-03 00:00:00",P,1,18.500,7.40
10896,4807,"2004-12-23 00:00:00",P,1,18.500,7.40
10896,4907,"2004-12-09 00:00:00",P,1,18.500,7.40
10896,5002,"2004-08-17 00:00:00",P,1,18.500,7.40
10896,5403,"2005-08-03 00:00:00",P,1,18.500,7.40
10896,5602,"2005-04-08 00:00:00",P,1,18.500,7.40
10896,5704,"2005-08-06 00:00:00",P,1,18.500,7.40
10896,6009,"2005-08-08 00:00:00",P,1,18.500,7.40
10896,6102,"2005-01-02 00:00:00",P,1,18.500,7.40
10896,6102,"2005-06-09 00:00:00",P,1,18.500,7.40
10896,6902,"2004-10-09 00:00:00",P,1,18.500,7.40
10896,7003,"2004-10-20 00:00:00",P,1,18.500,7.40
10896,7004,"2005-07-30 00:00:00",P,1,18.500,7.40
10896,7007,"2005-04-18 00:00:00",P,1,18.500,7.40
10896,7102,"2005-04-15 00:00:00",P,1,18.500,7.40
10896,7104,"2004-08-11 00:00:00",P,1,18.500,7.40
10896,7302,"2004-12-19 00:00:00",P,1,18.500,7.40
10896,7404,"2005-02-03 00:00:00",P,1,18.500,7.40
10896,7407,"2004-10-24 00:00:00",P,1,18.500,7.40
10896,7407,"2005-04-19 00:00:00",P,1,18.500,7.40
10896,7603,"2005-02-10 00:00:00",P,1,18.500,7.40
10896,7807,"2005-01-15 00:00:00",P,1,18.500,7.40
10896,7907,"2005-03-02 00:00:00",P,1,18.500,7.40
10896,8209,"2004-09-17 00:00:00",P,1,18.500,7.40
10896,8402,"2004-08-01 00:00:00",P,1,18.500,7.40
10896,8407,"2005-07-20 00:00:00",P,1,18.500,7.40
10896,8503,"2005-02-19 00:00:00",P,1,18.500,7.40
10896,8507,"2004-08-01 00:00:00",P,1,18.500,7.40
10896,8507,"2005-03-29 00:00:00",P,1,18.500,7.40
10896,8602,"2004-10-29 00:00:00",P,1,18.500,7.40
10896,8703,"2004-08-06 00:00:00",P,1,18.500,7.40
10896,9104,"2005-01-08 00:00:00",P,1,18.500,7.40
10896,9302,"2004-07-31 00:00:00",P,1,18.500,7.40
10896,9604,"2004-10-18 00:00:00",P,1,18.500,7.40
10981,3707,"2005-04-02 00:00:00",P,1,12.000,7.20
10981,3807,"2005-05-16 00:00:00",P,1,12.000,7.20
10981,7807,"2005-04-01 00:00:00",P,1,12.000,7.20
11307,8604,"2005-02-13 00:00:00",P,1,65.000,35.00
11389,103,"2005-04-16 00:00:00",P,1,17.250,-5.50
11634,1202,"2005-01-09 00:00:00",P,1,60.000,31.50
11634,7407,"2004-12-02 00:00:00",P,1,60.000,31.50
11634,7707,"2004-09-12 00:00:00",P,1,60.000,31.50
12203,7907,"2005-02-23 00:00:00",P,1,8.710,-1.69
12673,3307,"2005-05-26 00:00:00",P,1,89.000,46.00
12673,6503,"2005-07-12 00:00:00",P,1,89.000,46.00
12673,7902,"2005-04-01 00:00:00",P,1,89.000,46.00
13325,8002,"2005-08-26 00:00:00",P,1,13.600,4.10
13325,9806,"2005-01-17 00:00:00",P,1,17.000,7.50
13386,3702,"2004-12-23 00:00:00",P,1,45.000,21.50
13386,4902,"2004-10-05 00:00:00",P,1,45.000,21.50
13386,5302,"2005-05-30 00:00:00",P,1,45.000,21.50
13386,8402,"2004-10-07 00:00:00",P,1,45.000,21.50
13392,1709,"2005-03-19 00:00:00",P,1,45.000,21.50
13392,2707,"2004-12-20 00:00:00",P,1,30.150,6.65
13392,4707,"2004-09-25 00:00:00",P,1,45.000,21.50
13426,102,"2004-09-29 00:00:00",P,1,69.000,39.00
13426,504,"2004-09-24 00:00:00",P,1,69.000,39.00
13426,5402,"2004-08-09 00:00:00",P,1,69.000,39.00
13426,7103,"2005-06-13 00:00:00",P,1,69.000,39.00
13746,7707,"2005-02-02 00:00:00",P,1,49.990,20.24
13770,3709,"2005-01-29 00:00:00",P,1,31.320,-13.43
13770,7004,"2005-02-16 00:00:00",P,1,22.370,-22.38
13998,1007,"2005-02-11 00:00:00",P,1,39.000,20.76
14045,2109,"2005-01-15 00:00:00",P,1,19.990,-0.11
14045,6009,"2005-02-22 00:00:00",P,1,6.000,-14.10
14123,302,"2005-04-09 00:00:00",P,1,22.500,-0.50
14148,7302,"2004-12-29 00:00:00",P,1,24.990,11.49
14148,8402,"2005-01-14 00:00:00",P,1,24.990,11.49
14150,5102,"2005-08-08 00:00:00",P,1,39.000,21.50
14190,604,"2005-02-18 00:00:00",P,1,64.500,9.50
14190,1403,"2005-08-03 00:00:00",P,1,64.500,4.50
14190,2704,"2004-11-16 00:00:00",P,1,129.000,74.00
14190,8802,"2005-01-23 00:00:00",P,1,129.000,74.00
14220,2102,"2005-01-16 00:00:00",P,1,9.990,2.99
14262,802,"2005-02-28 00:00:00",P,1,7.500,-4.10
14262,3607,"2005-02-22 00:00:00",P,1,3.750,-7.85
14286,3709,"2005-01-16 00:00:00",P,1,12.250,-7.02
14315,1109,"2004-09-15 00:00:00",P,1,35.000,19.25
14315,4109,"2004-08-10 00:00:00",P,1,35.000,19.25
14378,502,"2005-05-19 00:00:00",P,1,13.500,8.10
14378,3003,"2005-08-24 00:00:00",P,1,13.500,8.10
14378,3307,"2005-02-09 00:00:00",P,1,13.500,8.10
14378,3709,"2005-08-24 00:00:00",P,1,13.500,8.10
14378,5502,"2004-08-08 00:00:00",P,1,13.500,8.10
14378,6203,"2005-02-04 00:00:00",P,1,13.500,8.10
14378,7602,"2005-04-11 00:00:00",P,1,10.120,4.72
14386,7902,"2005-02-05 00:00:00",P,1,9.750,-4.25
14388,4702,"2005-02-21 00:00:00",P,1,1.000,-0.68
14443,209,"2005-02-17 00:00:00",P,1,35.000,17.75
14443,503,"2005-07-13 00:00:00",P,1,26.990,9.74
14443,2307,"2005-07-01 00:00:00",P,1,27.000,9.75
14443,2807,"2004-09-24 00:00:00",P,1,27.000,9.75
14443,2807,"2005-04-22 00:00:00",P,1,27.000,9.75
14443,3307,"2005-01-28 00:00:00",P,1,27.000,9.75
14443,4303,"2005-02-13 00:00:00",P,1,26.990,9.74
14443,8607,"2004-12-25 00:00:00",P,1,27.000,9.75
14451,3102,"2005-02-03 00:00:00",P,1,12.000,-7.20
14454,3109,"2005-02-17 00:00:00",P,1,19.000,-18.00
16020,3809,"2005-04-07 00:00:00",P,1,36.000,21.00
16020,4207,"2004-09-02 00:00:00",P,1,29.000,15.50
16020,4403,"2005-07-01 00:00:00",P,1,39.000,24.00
16020,7307,"2005-07-05 00:00:00",P,1,29.000,15.50
16036,9409,"2005-02-22 00:00:00",P,1,17.250,-14.25
16054,503,"2004-12-01 00:00:00",P,1,29.990,13.24
16054,6804,"2004-12-23 00:00:00",P,1,39.000,22.25
16064,5704,"2004-08-31 00:00:00",P,1,29.000,16.00
16179,1702,"2005-02-14 00:00:00",P,1,33.500,-18.43
16303,3709,"2004-08-27 00:00:00",P,1,28.000,15.74
16303,9409,"2005-01-15 00:00:00",P,1,21.000,8.74
16308,7307,"2005-04-28 00:00:00",P,1,12.070,-11.93
16376,3509,"2005-07-25 00:00:00",P,1,4.990,-8.65
16461,402,"2005-01-31 00:00:00",P,1,14.500,3.43
16461,2602,"2005-01-31 00:00:00",P,1,7.250,-3.82
16461,4603,"2005-04-07 00:00:00",P,1,4.990,-6.08
16461,4702,"2004-12-21 00:00:00",P,1,15.540,4.47
16461,6109,"2005-04-02 00:00:00",P,1,4.350,-6.72
16466,1807,"2005-07-01 00:00:00",P,1,1.500,-0.60
16466,9709,"2005-02-21 00:00:00",P,1,1.500,-0.60
16490,4303,"2004-09-24 00:00:00",P,1,20.000,13.00
16504,3902,"2005-03-02 00:00:00",P,1,59.000,33.00
16769,5603,"2005-06-05 00:00:00",P,1,5.000,-0.40
16834,3007,"2005-01-22 00:00:00",P,1,44.000,14.00
